"subjectID","session","memory","memoryNumber","transcriber","scorer","date","duration","experimenter","probe","eventDetIn","eventDetEx","placeDetIn","placeDetEx","timeDetIn","timeDetEx","percDetIn","percDetEx","emothDetIn","emothDetEx","semDet","repDet","othDet","CHP","Notes","totalInternal","totalExternal","sentenceNum","sentenceProp","cb","timePeriod","condition"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","recall",0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0",0,2,1,0.0357142857142857,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,2,0.0714285714285714,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,3,0.107142857142857,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,4,0.142857142857143,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,5,0.178571428571429,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,6,0.214285714285714,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,7,0.25,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","recall",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0",0,1,8,0.285714285714286,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,9,0.321428571428571,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,10,0.357142857142857,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,11,0.392857142857143,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,12,0.428571428571429,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","recall",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,13,0.464285714285714,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,14,0.5,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,15,0.535714285714286,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","recall",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,16,0.571428571428571,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,17,0.607142857142857,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","recall",0,0,0,0,0,0,0,0,0,2,0,0,0,0,"0",0,2,18,0.642857142857143,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,19,0.678571428571429,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,20,0.714285714285714,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","general",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,21,0.75,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,22,0.785714285714286,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","general",0,2,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,2,23,0.821428571428571,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,24,0.857142857142857,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,25,0.892857142857143,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","general",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,26,0.928571428571429,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,27,0.964285714285714,"CATUCF","C","C"
8,2,"Playing an outdoor game during childhood",2,"Nick","Nick","7/26/19",98,"Paul","general",0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0",0,1,28,1,"CATUCF","C","C"
8,2,"An event on the playground",3,"Nick","Nick","7/26/19",87,"Paul","recall",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0",1,0,1,0.05,"CATUCF","C","C"
8,2,"An event on the playground",3,"Nick","Nick","7/26/19",87,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,2,0.1,"CATUCF","C","C"
8,2,"An event on the playground",3,"Nick","Nick","7/26/19",87,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,3,0.15,"CATUCF","C","C"
8,2,"An event on the playground",3,"Nick","Nick","7/26/19",87,"Paul","recall",0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0",1,0,4,0.2,"CATUCF","C","C"
8,2,"An event on the playground",3,"Nick","Nick","7/26/19",87,"Paul","recall",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,5,0.25,"CATUCF","C","C"
8,2,"An event on the playground",3,"Nick","Nick","7/26/19",87,"Paul","recall",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,6,0.3,"CATUCF","C","C"
8,2,"An event on the playground",3,"Nick","Nick","7/26/19",87,"Paul","recall",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,7,0.35,"CATUCF","C","C"
8,2,"An event on the playground",3,"Nick","Nick","7/26/19",87,"Paul","recall",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,8,0.4,"CATUCF","C","C"
8,2,"An event on the playground",3,"Nick","Nick","7/26/19",87,"Paul","recall",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,9,0.45,"CATUCF","C","C"
8,2,"An event on the playground",3,"Nick","Nick","7/26/19",87,"Paul","recall",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,10,0.5,"CATUCF","C","C"
8,2,"An event on the playground",3,"Nick","Nick","7/26/19",87,"Paul","recall",2,0,1,0,0,0,0,0,0,0,0,0,0,0,"0",3,0,11,0.55,"CATUCF","C","C"
8,2,"An event on the playground",3,"Nick","Nick","7/26/19",87,"Paul","recall",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,12,0.6,"CATUCF","C","C"
8,2,"An event on the playground",3,"Nick","Nick","7/26/19",87,"Paul","recall",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,13,0.65,"CATUCF","C","C"
8,2,"An event on the playground",3,"Nick","Nick","7/26/19",87,"Paul","recall",0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0",1,0,14,0.7,"CATUCF","C","C"
8,2,"An event on the playground",3,"Nick","Nick","7/26/19",87,"Paul","recall",0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0",1,0,15,0.75,"CATUCF","C","C"
8,2,"An event on the playground",3,"Nick","Nick","7/26/19",87,"Paul","recall",0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0",1,0,16,0.8,"CATUCF","C","C"
8,2,"An event on the playground",3,"Nick","Nick","7/26/19",87,"Paul","recall",0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0",1,0,17,0.85,"CATUCF","C","C"
8,2,"An event on the playground",3,"Nick","Nick","7/26/19",87,"Paul","recall",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,18,0.9,"CATUCF","C","C"
8,2,"An event on the playground",3,"Nick","Nick","7/26/19",87,"Paul","recall",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,19,0.95,"CATUCF","C","C"
8,2,"An event on the playground",3,"Nick","Nick","7/26/19",87,"Paul","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,20,1,"CATUCF","C","C"
8,2,"Playing a game with a sibling during childhood",4,"Nick","Nick","7/26/19",58,"Paul","recall",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,1,0.0625,"CATUCF","C","C"
8,2,"Playing a game with a sibling during childhood",4,"Nick","Nick","7/26/19",58,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,2,0.125,"CATUCF","C","C"
8,2,"Playing a game with a sibling during childhood",4,"Nick","Nick","7/26/19",58,"Paul","recall",0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,3,0.1875,"CATUCF","C","C"
8,2,"Playing a game with a sibling during childhood",4,"Nick","Nick","7/26/19",58,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,4,0.25,"CATUCF","C","C"
8,2,"Playing a game with a sibling during childhood",4,"Nick","Nick","7/26/19",58,"Paul","recall",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,5,0.3125,"CATUCF","C","C"
8,2,"Playing a game with a sibling during childhood",4,"Nick","Nick","7/26/19",58,"Paul","recall",0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,6,0.375,"CATUCF","C","C"
8,2,"Playing a game with a sibling during childhood",4,"Nick","Nick","7/26/19",58,"Paul","recall",0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,7,0.4375,"CATUCF","C","C"
8,2,"Playing a game with a sibling during childhood",4,"Nick","Nick","7/26/19",58,"Paul","recall",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,8,0.5,"CATUCF","C","C"
8,2,"Playing a game with a sibling during childhood",4,"Nick","Nick","7/26/19",58,"Paul","recall",0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0",1,0,9,0.5625,"CATUCF","C","C"
8,2,"Playing a game with a sibling during childhood",4,"Nick","Nick","7/26/19",58,"Paul","recall",0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,10,0.625,"CATUCF","C","C"
8,2,"Playing a game with a sibling during childhood",4,"Nick","Nick","7/26/19",58,"Paul","recall",0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0",1,0,11,0.6875,"CATUCF","C","C"
8,2,"Playing a game with a sibling during childhood",4,"Nick","Nick","7/26/19",58,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,12,0.75,"CATUCF","C","C"
8,2,"Playing a game with a sibling during childhood",4,"Nick","Nick","7/26/19",58,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,13,0.8125,"CATUCF","C","C"
8,2,"Playing a game with a sibling during childhood",4,"Nick","Nick","7/26/19",58,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,14,0.875,"CATUCF","C","C"
8,2,"Playing a game with a sibling during childhood",4,"Nick","Nick","7/26/19",58,"Paul","recall",0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,15,0.9375,"CATUCF","C","C"
8,2,"Playing a game with a sibling during childhood",4,"Nick","Nick","7/26/19",58,"Paul","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,16,1,"CATUCF","C","C"
8,2,"A memorable playdate with a childhood friend",5,"Nick","Nick","7/26/19",74,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,1,0.0526315789473684,"CATUCF","C","C"
8,2,"A memorable playdate with a childhood friend",5,"Nick","Nick","7/26/19",74,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,2,0.105263157894737,"CATUCF","C","C"
8,2,"A memorable playdate with a childhood friend",5,"Nick","Nick","7/26/19",74,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,3,0.157894736842105,"CATUCF","C","C"
8,2,"A memorable playdate with a childhood friend",5,"Nick","Nick","7/26/19",74,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,4,0.210526315789474,"CATUCF","C","C"
8,2,"A memorable playdate with a childhood friend",5,"Nick","Nick","7/26/19",74,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,5,0.263157894736842,"CATUCF","C","C"
8,2,"A memorable playdate with a childhood friend",5,"Nick","Nick","7/26/19",74,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,6,0.315789473684211,"CATUCF","C","C"
8,2,"A memorable playdate with a childhood friend",5,"Nick","Nick","7/26/19",74,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,7,0.368421052631579,"CATUCF","C","C"
8,2,"A memorable playdate with a childhood friend",5,"Nick","Nick","7/26/19",74,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,8,0.421052631578947,"CATUCF","C","C"
8,2,"A memorable playdate with a childhood friend",5,"Nick","Nick","7/26/19",74,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,9,0.473684210526316,"CATUCF","C","C"
8,2,"A memorable playdate with a childhood friend",5,"Nick","Nick","7/26/19",74,"Paul","recall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,10,0.526315789473684,"CATUCF","C","C"
8,2,"A memorable playdate with a childhood friend",5,"Nick","Nick","7/26/19",74,"Paul","recall",3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",3,0,11,0.578947368421053,"CATUCF","C","C"
8,2,"A memorable playdate with a childhood friend",5,"Nick","Nick","7/26/19",74,"Paul","recall",0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,12,0.631578947368421,"CATUCF","C","C"
8,2,"A memorable playdate with a childhood friend",5,"Nick","Nick","7/26/19",74,"Paul","recall",0,0,0,0,0,0,2,0,0,0,0,0,0,0,"0",2,0,13,0.684210526315789,"CATUCF","C","C"
8,2,"A memorable playdate with a childhood friend",5,"Nick","Nick","7/26/19",74,"Paul","recall",0,0,0,0,0,0,0,0,3,0,0,0,0,0,"0",3,0,14,0.736842105263158,"CATUCF","C","C"
8,2,"A memorable playdate with a childhood friend",5,"Nick","Nick","7/26/19",74,"Paul","recall",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,15,0.789473684210526,"CATUCF","C","C"
8,2,"A memorable playdate with a childhood friend",5,"Nick","Nick","7/26/19",74,"Paul","recall",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,16,0.842105263157895,"CATUCF","C","C"
8,2,"A memorable playdate with a childhood friend",5,"Nick","Nick","7/26/19",74,"Paul","recall",0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0",1,0,17,0.894736842105263,"CATUCF","C","C"
8,2,"A memorable playdate with a childhood friend",5,"Nick","Nick","7/26/19",74,"Paul","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,18,0.947368421052632,"CATUCF","C","C"
8,2,"A memorable playdate with a childhood friend",5,"Nick","Nick","7/26/19",74,"Paul","general",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,19,1,"CATUCF","C","C"
8,2,"A sporting event or concert during your 20s",6,"Nick","Nick","7/26/19",82,"Paul","recall",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0",1,0,1,0.0434782608695652,"CATUCF","A","C"
8,2,"A sporting event or concert during your 20s",6,"Nick","Nick","7/26/19",82,"Paul","recall",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0",1,0,2,0.0869565217391304,"CATUCF","A","C"
8,2,"A sporting event or concert during your 20s",6,"Nick","Nick","7/26/19",82,"Paul","recall",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,3,0.130434782608696,"CATUCF","A","C"
8,2,"A sporting event or concert during your 20s",6,"Nick","Nick","7/26/19",82,"Paul","recall",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,4,0.173913043478261,"CATUCF","A","C"
8,2,"A sporting event or concert during your 20s",6,"Nick","Nick","7/26/19",82,"Paul","recall",0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,5,0.217391304347826,"CATUCF","A","C"
8,2,"A sporting event or concert during your 20s",6,"Nick","Nick","7/26/19",82,"Paul","recall",0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0",1,0,6,0.260869565217391,"CATUCF","A","C"
8,2,"A sporting event or concert during your 20s",6,"Nick","Nick","7/26/19",82,"Paul","recall",0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0",1,0,7,0.304347826086957,"CATUCF","A","C"
8,2,"A sporting event or concert during your 20s",6,"Nick","Nick","7/26/19",82,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,8,0.347826086956522,"CATUCF","A","C"
8,2,"A sporting event or concert during your 20s",6,"Nick","Nick","7/26/19",82,"Paul","recall",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,9,0.391304347826087,"CATUCF","A","C"
8,2,"A sporting event or concert during your 20s",6,"Nick","Nick","7/26/19",82,"Paul","recall",0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0",1,0,10,0.434782608695652,"CATUCF","A","C"
8,2,"A sporting event or concert during your 20s",6,"Nick","Nick","7/26/19",82,"Paul","recall",0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0",1,0,11,0.478260869565217,"CATUCF","A","C"
8,2,"A sporting event or concert during your 20s",6,"Nick","Nick","7/26/19",82,"Paul","recall",0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0",1,0,12,0.521739130434783,"CATUCF","A","C"
8,2,"A sporting event or concert during your 20s",6,"Nick","Nick","7/26/19",82,"Paul","recall",0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0",1,0,13,0.565217391304348,"CATUCF","A","C"
8,2,"A sporting event or concert during your 20s",6,"Nick","Nick","7/26/19",82,"Paul","recall",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,14,0.608695652173913,"CATUCF","A","C"
8,2,"A sporting event or concert during your 20s",6,"Nick","Nick","7/26/19",82,"Paul","general",0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,15,0.652173913043478,"CATUCF","A","C"
8,2,"A sporting event or concert during your 20s",6,"Nick","Nick","7/26/19",82,"Paul","general",0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,16,0.695652173913043,"CATUCF","A","C"
8,2,"A sporting event or concert during your 20s",6,"Nick","Nick","7/26/19",82,"Paul","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,17,0.739130434782609,"CATUCF","A","C"
8,2,"A sporting event or concert during your 20s",6,"Nick","Nick","7/26/19",82,"Paul","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,18,0.782608695652174,"CATUCF","A","C"
8,2,"A sporting event or concert during your 20s",6,"Nick","Nick","7/26/19",82,"Paul","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,19,0.826086956521739,"CATUCF","A","C"
8,2,"A sporting event or concert during your 20s",6,"Nick","Nick","7/26/19",82,"Paul","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,20,0.869565217391304,"CATUCF","A","C"
8,2,"A sporting event or concert during your 20s",6,"Nick","Nick","7/26/19",82,"Paul","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,21,0.91304347826087,"CATUCF","A","C"
8,2,"A sporting event or concert during your 20s",6,"Nick","Nick","7/26/19",82,"Paul","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,22,0.956521739130435,"CATUCF","A","C"
8,2,"A sporting event or concert during your 20s",6,"Nick","Nick","7/26/19",82,"Paul","general",0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,23,1,"CATUCF","A","C"
8,2,"Driving cross-country in your 20s",7,"Nick","Nick","7/26/19",101,"Paul","recall",1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0",2,0,1,0.0666666666666667,"CATUCF","A","C"
8,2,"Driving cross-country in your 20s",7,"Nick","Nick","7/26/19",101,"Paul","recall",1,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",1,1,2,0.133333333333333,"CATUCF","A","C"
8,2,"Driving cross-country in your 20s",7,"Nick","Nick","7/26/19",101,"Paul","recall",2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",2,0,3,0.2,"CATUCF","A","C"
8,2,"Driving cross-country in your 20s",7,"Nick","Nick","7/26/19",101,"Paul","recall",2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",2,0,4,0.266666666666667,"CATUCF","A","C"
8,2,"Driving cross-country in your 20s",7,"Nick","Nick","7/26/19",101,"Paul","recall",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,5,0.333333333333333,"CATUCF","A","C"
8,2,"Driving cross-country in your 20s",7,"Nick","Nick","7/26/19",101,"Paul","recall",0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0",1,0,6,0.4,"CATUCF","A","C"
8,2,"Driving cross-country in your 20s",7,"Nick","Nick","7/26/19",101,"Paul","recall",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,7,0.466666666666667,"CATUCF","A","C"
8,2,"Driving cross-country in your 20s",7,"Nick","Nick","7/26/19",101,"Paul","recall",0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0",1,0,8,0.533333333333333,"CATUCF","A","C"
8,2,"Driving cross-country in your 20s",7,"Nick","Nick","7/26/19",101,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,9,0.6,"CATUCF","A","C"
8,2,"Driving cross-country in your 20s",7,"Nick","Nick","7/26/19",101,"Paul","recall",0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0",1,0,10,0.666666666666667,"CATUCF","A","C"
8,2,"Driving cross-country in your 20s",7,"Nick","Nick","7/26/19",101,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,11,0.733333333333333,"CATUCF","A","C"
8,2,"Driving cross-country in your 20s",7,"Nick","Nick","7/26/19",101,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,12,0.8,"CATUCF","A","C"
8,2,"Driving cross-country in your 20s",7,"Nick","Nick","7/26/19",101,"Paul","recall",0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0",1,0,13,0.866666666666667,"CATUCF","A","C"
8,2,"Driving cross-country in your 20s",7,"Nick","Nick","7/26/19",101,"Paul","recall",0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,14,0.933333333333333,"CATUCF","A","C"
8,2,"Driving cross-country in your 20s",7,"Nick","Nick","7/26/19",101,"Paul","general",0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,15,1,"CATUCF","A","C"
8,2,"The birth or adoption of your first child",8,"Nick","Nick","7/26/19",121,"Paul","recall",0,0,0,0,2,0,0,0,0,0,0,0,0,0,"0",2,0,1,0.0434782608695652,"CATUCF","A","C"
8,2,"The birth or adoption of your first child",8,"Nick","Nick","7/26/19",121,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,2,0.0869565217391304,"CATUCF","A","C"
8,2,"The birth or adoption of your first child",8,"Nick","Nick","7/26/19",121,"Paul","recall",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,3,0.130434782608696,"CATUCF","A","C"
8,2,"The birth or adoption of your first child",8,"Nick","Nick","7/26/19",121,"Paul","recall",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,4,0.173913043478261,"CATUCF","A","C"
8,2,"The birth or adoption of your first child",8,"Nick","Nick","7/26/19",121,"Paul","recall",0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0",1,0,5,0.217391304347826,"CATUCF","A","C"
8,2,"The birth or adoption of your first child",8,"Nick","Nick","7/26/19",121,"Paul","recall",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,6,0.260869565217391,"CATUCF","A","C"
8,2,"The birth or adoption of your first child",8,"Nick","Nick","7/26/19",121,"Paul","recall",2,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",2,0,7,0.304347826086957,"CATUCF","A","C"
8,2,"The birth or adoption of your first child",8,"Nick","Nick","7/26/19",121,"Paul","recall",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,8,0.347826086956522,"CATUCF","A","C"
8,2,"The birth or adoption of your first child",8,"Nick","Nick","7/26/19",121,"Paul","recall",0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,9,0.391304347826087,"CATUCF","A","C"
8,2,"The birth or adoption of your first child",8,"Nick","Nick","7/26/19",121,"Paul","recall",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,10,0.434782608695652,"CATUCF","A","C"
8,2,"The birth or adoption of your first child",8,"Nick","Nick","7/26/19",121,"Paul","recall",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,11,0.478260869565217,"CATUCF","A","C"
8,2,"The birth or adoption of your first child",8,"Nick","Nick","7/26/19",121,"Paul","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,12,0.521739130434783,"CATUCF","A","C"
8,2,"The birth or adoption of your first child",8,"Nick","Nick","7/26/19",121,"Paul","recall",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,13,0.565217391304348,"CATUCF","A","C"
8,2,"The birth or adoption of your first child",8,"Nick","Nick","7/26/19",121,"Paul","recall",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,14,0.608695652173913,"CATUCF","A","C"
8,2,"The birth or adoption of your first child",8,"Nick","Nick","7/26/19",121,"Paul","recall",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,15,0.652173913043478,"CATUCF","A","C"
8,2,"The birth or adoption of your first child",8,"Nick","Nick","7/26/19",121,"Paul","recall",0,1,0,0,0,1,0,0,0,0,0,0,0,0,"0",0,2,16,0.695652173913043,"CATUCF","A","C"
