"effect","group","term","estimate","std.error","statistic","dataset_num","effect_size"
"fixed",NA,"condnoMusic:type",1.63289290630418,0.732042871509915,2.23059737326063,7,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar:type",0.883851336922442,0.696286772554627,1.26937832479519,7,"effect_1_detail_75_subs"
"fixed",NA,"type:timeadult",-1.54511397767181,0.780000819723389,-1.98091327419342,7,"effect_1_detail_75_subs"
"fixed",NA,"type:timechild",6.67941104737717,1.03243657042358,6.469560686558,7,"effect_1_detail_75_subs"
"fixed",NA,"(Intercept)",12.1753517045055,0.551357274904313,22.0825084907395,8,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic",-2.12824350161239,0.423026560509159,-5.03099261439002,8,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar",-1.50394978913219,0.419289530633597,-3.58690040950829,8,"effect_1_detail_75_subs"
"fixed",NA,"type",-0.194131354152005,1.10938235061286,-0.17499048370903,8,"effect_1_detail_75_subs"
"fixed",NA,"timeadult",0.401307006463918,0.418705611380582,0.958446687974169,8,"effect_1_detail_75_subs"
"fixed",NA,"timechild",-4.40424685410195,0.426002217717797,-10.3385538171529,8,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic:type",2.23960511899073,0.670219572977719,3.34159909571186,8,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar:type",2.15311236892577,0.618335284201145,3.48211144332071,8,"effect_1_detail_75_subs"
"fixed",NA,"type:timeadult",-3.30818297371408,0.960000355903793,-3.44602265339744,8,"effect_1_detail_75_subs"
"fixed",NA,"type:timechild",5.44224874658917,1.00086077314567,5.43756823387571,8,"effect_1_detail_75_subs"
"fixed",NA,"(Intercept)",13.778629261859,0.680387687044187,20.2511443464206,9,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic",-1.67179789456075,0.522257435900655,-3.20109926568622,9,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar",-0.809655895171783,0.454522652711402,-1.78133232819503,9,"effect_1_detail_75_subs"
"fixed",NA,"type",0.495452306771015,1.19675367441288,0.413996896240222,9,"effect_1_detail_75_subs"
"fixed",NA,"timeadult",-1.07839330188651,0.487869874522256,-2.21041174748189,9,"effect_1_detail_75_subs"
"fixed",NA,"timechild",-6.26775212082401,0.513554500330602,-12.2046484195721,9,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic:type",0.740043039465759,0.837670162894996,0.883453980153911,9,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar:type",1.8090291777835,0.716804298699983,2.5237420884116,9,"effect_1_detail_75_subs"
"fixed",NA,"type:timeadult",-0.815205909681117,0.903509146419188,-0.902266361012462,9,"effect_1_detail_75_subs"
"fixed",NA,"type:timechild",8.92472536414391,1.25412562747166,7.11629295235462,9,"effect_1_detail_75_subs"
"fixed",NA,"(Intercept)",13.1116386192945,0.536512354033119,24.4386518236355,10,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic",-1.9816839428034,0.414704052998218,-4.7785497355916,10,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar",-0.813367793434486,0.430199493586332,-1.89067585053133,10,"effect_1_detail_75_subs"
"fixed",NA,"type",0.0839670137947319,1.17213469263769,0.0716359769249542,10,"effect_1_detail_75_subs"
"fixed",NA,"timeadult",0.0452526273666711,0.440297053078903,0.10277749317246,10,"effect_1_detail_75_subs"
"fixed",NA,"timechild",-5.44791544555972,0.4928510065557,-11.0538791096981,10,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic:type",0.623393246526859,0.751859887729713,0.829134865020174,10,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar:type",-0.0471987770450534,0.749806962336232,-0.0629479044819649,10,"effect_1_detail_75_subs"
"fixed",NA,"type:timeadult",-2.83648049550696,0.923803365819298,-3.0704374983429,10,"effect_1_detail_75_subs"
"fixed",NA,"type:timechild",7.00923537159339,1.29489831317901,5.41296200655752,10,"effect_1_detail_75_subs"
"fixed",NA,"(Intercept)",12.997292000261,0.620862420462864,20.9342546301502,11,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic",-2.13154633065227,0.435586445192858,-4.89350932329521,11,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar",-1.30557008211219,0.444158285855309,-2.93942525376527,11,"effect_1_detail_75_subs"
"fixed",NA,"type",1.19696870679705,1.1853394376715,1.00981091892833,11,"effect_1_detail_75_subs"
"fixed",NA,"timeadult",-0.870912844400908,0.454320158503545,-1.91695840059034,11,"effect_1_detail_75_subs"
"fixed",NA,"timechild",-5.94424054394947,0.509304977524557,-11.6712791083273,11,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic:type",0.725172899348741,0.712259295504348,1.01813048130913,11,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar:type",0.816385900128127,0.680213730584256,1.20019026876583,11,"effect_1_detail_75_subs"
"fixed",NA,"type:timeadult",-1.87640891143883,0.934361352996264,-2.00822615942072,11,"effect_1_detail_75_subs"
"fixed",NA,"type:timechild",6.76428191034201,1.44550756053551,4.67952025642541,11,"effect_1_detail_75_subs"
"fixed",NA,"(Intercept)",12.0393959580028,0.563732520070741,21.3565752007566,12,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic",-2.20296506285878,0.408008719550193,-5.39930878263441,12,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar",-1.07740001681099,0.405650065562135,-2.65598383502779,12,"effect_1_detail_75_subs"
"fixed",NA,"type",-0.313174558871573,0.962415598487435,-0.325404699761485,12,"effect_1_detail_75_subs"
"fixed",NA,"timeadult",-0.425315747054481,0.40376589918192,-1.05337213448739,12,"effect_1_detail_75_subs"
"fixed",NA,"timechild",-4.76086740658196,0.419208266023159,-11.3568070871936,12,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic:type",1.33086328584725,0.598920872557005,2.22210202854564,12,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar:type",1.31997068840275,0.621634479068962,2.12338718788524,12,"effect_1_detail_75_subs"
"fixed",NA,"type:timeadult",-1.72929491074195,0.734260191596204,-2.355152751755,12,"effect_1_detail_75_subs"
"fixed",NA,"type:timechild",5.84116300068213,1.11181791150311,5.25370471211893,12,"effect_1_detail_75_subs"
"fixed",NA,"(Intercept)",12.3869321460535,0.399558716042638,31.0015315614631,13,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic",-1.3200957339095,0.509458154891584,-2.59117598027345,13,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar",-0.936259338670103,0.500093906834746,-1.87216705877499,13,"effect_1_detail_75_subs"
"fixed",NA,"type",0.587014522927334,1.15577155636094,0.507898398863186,13,"effect_1_detail_75_subs"
"fixed",NA,"timeadult",-0.543266884686636,0.493070886328592,-1.10180280310566,13,"effect_1_detail_75_subs"
"fixed",NA,"timechild",-5.88869605403155,0.453865671467802,-12.9745350314499,13,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic:type",-0.0110624907999619,0.766945660357947,-0.0144240868313914,13,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar:type",1.94732365537118,0.66401313439753,2.93265833835956,13,"effect_1_detail_75_subs"
"fixed",NA,"type:timeadult",-1.97915056012241,0.796593229389237,-2.48451843061717,13,"effect_1_detail_75_subs"
"fixed",NA,"type:timechild",7.85647407787127,1.13512965525441,6.92121295704359,13,"effect_1_detail_75_subs"
"fixed",NA,"(Intercept)",12.8786172843475,0.504373662704122,25.5338813991611,14,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic",-1.92189171898081,0.465297183559336,-4.13046067521645,14,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar",-0.792922698062617,0.459021577596825,-1.72741922550549,14,"effect_1_detail_75_subs"
"fixed",NA,"type",-0.0260276460915968,1.2939346927398,-0.0201151157300569,14,"effect_1_detail_75_subs"
"fixed",NA,"timeadult",-0.443833663648282,0.442014046001759,-1.0041166511856,14,"effect_1_detail_75_subs"
"fixed",NA,"timechild",-5.52847724195469,0.491498081233986,-11.2482173441543,14,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic:type",1.32936570026868,0.750062362510489,1.7723402302433,14,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar:type",0.588730733108499,0.795388019183287,0.740180539446664,14,"effect_1_detail_75_subs"
"fixed",NA,"type:timeadult",-2.25956565590399,1.04740893981695,-2.1572907868238,14,"effect_1_detail_75_subs"
"fixed",NA,"type:timechild",6.58940574445395,1.45842068818623,4.51817901229096,14,"effect_1_detail_75_subs"
"fixed",NA,"(Intercept)",12.6328902393058,0.59934157876242,21.0779473458047,15,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic",-2.23593959230651,0.429485278364824,-5.20609134920615,15,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar",-1.23979875596599,0.422239742598562,-2.93624363338226,15,"effect_1_detail_75_subs"
"fixed",NA,"type",-1.78888353120551,1.03623366566811,-1.72633218787785,15,"effect_1_detail_75_subs"
"fixed",NA,"timeadult",0.356328425055613,0.399321290272456,0.892335154012175,15,"effect_1_detail_75_subs"
"fixed",NA,"timechild",-5.08709389298008,0.453504428578866,-11.2172970590858,15,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic:type",1.1189802452222,0.717537972913282,1.55947181537867,15,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar:type",1.16109541471102,0.699296003149845,1.66037759329539,15,"effect_1_detail_75_subs"
"fixed",NA,"type:timeadult",-2.40073720107325,0.821889527230593,-2.92099743521819,15,"effect_1_detail_75_subs"
"fixed",NA,"type:timechild",7.57150463313121,1.09423214650245,6.91946828406786,15,"effect_1_detail_75_subs"
"fixed",NA,"(Intercept)",13.8017065476458,0.639075912470249,21.596349163431,16,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic",-1.66589464787053,0.49102139521013,-3.39271295328714,16,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar",-0.876384599067187,0.461358169430605,-1.89957533460131,16,"effect_1_detail_75_subs"
"fixed",NA,"type",-0.184334470519988,1.15340778888675,-0.159817258298476,16,"effect_1_detail_75_subs"
"fixed",NA,"timeadult",-1.37016082687277,0.482826129800462,-2.83779344634686,16,"effect_1_detail_75_subs"
"fixed",NA,"timechild",-6.10635823749361,0.499309953887578,-12.2295944431913,16,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic:type",0.599123739930198,0.861667039845195,0.695307714262617,16,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar:type",0.843280158983238,0.716623262985827,1.17674125658396,16,"effect_1_detail_75_subs"
"fixed",NA,"type:timeadult",-0.855205404773915,0.880283220322103,-0.971511651058153,16,"effect_1_detail_75_subs"
"fixed",NA,"type:timechild",8.56505703579973,1.28069799607302,6.68780388667943,16,"effect_1_detail_75_subs"
"fixed",NA,"(Intercept)",12.5627709331795,0.550230685433227,22.8318253884517,17,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic",-1.95472493962982,0.449733135715262,-4.34641075872917,17,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar",-0.803595092628336,0.434705311031642,-1.84859736523864,17,"effect_1_detail_75_subs"
"fixed",NA,"type",0.940249712345537,1.2449888139704,0.755227438025717,17,"effect_1_detail_75_subs"
"fixed",NA,"timeadult",-0.618285778130306,0.431425446725369,-1.43312311043138,17,"effect_1_detail_75_subs"
"fixed",NA,"timechild",-5.54801728935104,0.446616796523902,-12.4223211767498,17,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic:type",0.647204287695111,0.835966119723903,0.77419918394404,17,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar:type",0.417277214615572,0.770133351424983,0.541824625363233,17,"effect_1_detail_75_subs"
"fixed",NA,"type:timeadult",-2.60682347401306,0.847111657874372,-3.07730799096104,17,"effect_1_detail_75_subs"
"fixed",NA,"type:timechild",6.52349002156394,1.16798306874333,5.58526077658195,17,"effect_1_detail_75_subs"
"fixed",NA,"(Intercept)",12.1544988632609,0.527210041746544,23.0543766256717,18,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic",-1.70245696639844,0.399529692073412,-4.26115255054843,18,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar",-1.32193086928028,0.410468535168727,-3.22054129858427,18,"effect_1_detail_75_subs"
"fixed",NA,"type",-0.180742871152209,1.00050497970867,-0.180651645736775,18,"effect_1_detail_75_subs"
"fixed",NA,"timeadult",-0.20596160348527,0.396155952075882,-0.519900313010617,18,"effect_1_detail_75_subs"
"fixed",NA,"timechild",-5.34987263197924,0.426042994233634,-12.5571191273843,18,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic:type",0.70751114019129,0.62055264534234,1.14013072944194,18,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar:type",1.18614589080219,0.667192620766753,1.77781626157532,18,"effect_1_detail_75_subs"
"fixed",NA,"type:timeadult",-2.39844616820701,0.85280340384636,-2.81242565096411,18,"effect_1_detail_75_subs"
"fixed",NA,"type:timechild",5.59957505330706,1.08251031159542,5.17276832684791,18,"effect_1_detail_75_subs"
"fixed",NA,"(Intercept)",13.7034279979186,0.755347835390548,18.1418776302356,19,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic",-2.03831927492055,0.459381697474724,-4.43709291450974,19,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar",-1.26680547857846,0.485445818511989,-2.6095713059421,19,"effect_1_detail_75_subs"
"fixed",NA,"type",-1.32542823794376,0.9990778400978,-1.32665162287456,19,"effect_1_detail_75_subs"
"fixed",NA,"timeadult",-1.18162372312245,0.501841868428783,-2.35457381589543,19,"effect_1_detail_75_subs"
"fixed",NA,"timechild",-5.97314744235313,0.575566086817207,-10.3778655121669,19,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic:type",0.921603650462019,0.781603058469206,1.17911981085004,19,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar:type",0.328188853241918,0.794273544508542,0.413193735975413,19,"effect_1_detail_75_subs"
"fixed",NA,"type:timeadult",1.01365823364848,0.826043985848855,1.22712379850672,19,"effect_1_detail_75_subs"
"fixed",NA,"type:timechild",9.89720611241472,1.50710724400838,6.56702179075962,19,"effect_1_detail_75_subs"
"fixed",NA,"(Intercept)",12.9357417412808,0.531519237899236,24.3372973524114,20,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic",-2.36800833074648,0.416772685413534,-5.68177429477384,20,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar",-1.0191788821569,0.411214543941188,-2.4784602032526,20,"effect_1_detail_75_subs"
"fixed",NA,"type",-1.11727369886914,1.03118881765638,-1.08348120124926,20,"effect_1_detail_75_subs"
"fixed",NA,"timeadult",-0.41857991959329,0.434386113187021,-0.963612571594972,20,"effect_1_detail_75_subs"
"fixed",NA,"timechild",-5.58749956320025,0.431584106784222,-12.946490557387,20,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic:type",1.06259325296718,0.68504560307932,1.55112776170049,20,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar:type",0.780467148816257,0.591455584670116,1.31957017406736,20,"effect_1_detail_75_subs"
"fixed",NA,"type:timeadult",-1.87227363919463,0.838073394363722,-2.23402109145356,20,"effect_1_detail_75_subs"
"fixed",NA,"type:timechild",5.6419769259554,1.16299610463588,4.8512431842769,20,"effect_1_detail_75_subs"
"fixed",NA,"(Intercept)",12.5498258625445,0.597082396304767,21.0185829296142,21,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic",-1.89385165131918,0.428189349234469,-4.42293031039906,21,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar",-0.997293896163079,0.431695201722723,-2.31018063713304,21,"effect_1_detail_75_subs"
"fixed",NA,"type",-0.125996460112145,1.11231501618679,-0.113274079985077,21,"effect_1_detail_75_subs"
"fixed",NA,"timeadult",-0.214000618761109,0.432481932100339,-0.494819789862249,21,"effect_1_detail_75_subs"
"fixed",NA,"timechild",-5.00574621086519,0.450173810845355,-11.1195855695497,21,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic:type",0.596744486018841,0.686680979165946,0.869027254466341,21,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar:type",1.3838250695901,0.754590047164341,1.83387665234964,21,"effect_1_detail_75_subs"
"fixed",NA,"type:timeadult",-2.23098700621339,0.87029728068763,-2.56347693566348,21,"effect_1_detail_75_subs"
"fixed",NA,"type:timechild",5.81784420412375,1.24440344338748,4.67520741367172,21,"effect_1_detail_75_subs"
"fixed",NA,"(Intercept)",13.7664728765538,0.634922277141705,21.6821386997599,22,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic",-1.83170668593755,0.452990351883461,-4.04358873941046,22,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar",-1.09763100866527,0.447748825886513,-2.45144363358637,22,"effect_1_detail_75_subs"
"fixed",NA,"type",-1.24656637130237,1.09149397589336,-1.14207352384339,22,"effect_1_detail_75_subs"
"fixed",NA,"timeadult",-0.854306183298494,0.445464780556203,-1.9177861428951,22,"effect_1_detail_75_subs"
"fixed",NA,"timechild",-5.94513679240014,0.478810313884551,-12.4164760449033,22,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic:type",1.13594388658545,0.788809878038974,1.44007310026273,22,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar:type",1.17887177098092,0.720642732595445,1.63586159640455,22,"effect_1_detail_75_subs"
"fixed",NA,"type:timeadult",-1.31279998581771,0.861358946953261,-1.52410326782029,22,"effect_1_detail_75_subs"
"fixed",NA,"type:timechild",9.19411918359144,1.30610753402021,7.03932788389319,22,"effect_1_detail_75_subs"
"fixed",NA,"(Intercept)",12.9825248003283,0.413530309826564,31.3943730165105,23,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic",-1.58185129941122,0.533106534249361,-2.9672329971317,23,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar",-1.02859401049414,0.543226960576221,-1.89348851427232,23,"effect_1_detail_75_subs"
"fixed",NA,"type",1.22499113731519,1.36250537845926,0.89907251500205,23,"effect_1_detail_75_subs"
"fixed",NA,"timeadult",-1.15637358915521,0.498592236887464,-2.31927716398885,23,"effect_1_detail_75_subs"
"fixed",NA,"timechild",-5.34466353791366,0.4728465402556,-11.3031672707694,23,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic:type",0.185685271600804,0.857137940558883,0.216634059483741,23,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar:type",0.539131074280231,0.83899647311403,0.642590394068268,23,"effect_1_detail_75_subs"
"fixed",NA,"type:timeadult",-1.12053371356496,0.825188072176548,-1.35791312471277,23,"effect_1_detail_75_subs"
"fixed",NA,"type:timechild",8.34233451410137,1.18109938234789,7.06319437532662,23,"effect_1_detail_75_subs"
"fixed",NA,"(Intercept)",12.7821461188201,0.560495394513119,22.8050867927711,24,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic",-1.76521180840164,0.414443227823217,-4.25923670576807,24,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar",-0.576461380378321,0.412660489793274,-1.3969386326932,24,"effect_1_detail_75_subs"
"fixed",NA,"type",-0.00475268017526563,1.23060661493737,-0.00386206291886991,24,"effect_1_detail_75_subs"
"fixed",NA,"timeadult",-0.275600318910378,0.418132939279993,-0.659121281822355,24,"effect_1_detail_75_subs"
"fixed",NA,"timechild",-5.39571574872412,0.441186000412276,-12.2300248504757,24,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic:type",0.56304337377577,0.685271166606583,0.821635873816088,24,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar:type",0.645437225819597,0.651870342811216,0.990131293649782,24,"effect_1_detail_75_subs"
"fixed",NA,"type:timeadult",-2.55220177559645,1.01665610544133,-2.51038848036874,24,"effect_1_detail_75_subs"
"fixed",NA,"type:timechild",6.50379493709608,1.30641682972719,4.97834595291782,24,"effect_1_detail_75_subs"
"fixed",NA,"(Intercept)",12.9422006340689,0.594351685073379,21.7753242046769,25,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic",-2.00513918255046,0.441471505712449,-4.54194473845953,25,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar",-1.18424085559526,0.434715287337792,-2.7241757768575,25,"effect_1_detail_75_subs"
"fixed",NA,"type",-0.20205324717563,1.00091138526087,-0.201869266501519,25,"effect_1_detail_75_subs"
"fixed",NA,"timeadult",0.0402311210252638,0.453928865511635,0.0886286907088807,25,"effect_1_detail_75_subs"
"fixed",NA,"timechild",-5.10080859866787,0.449246453250615,-11.354143280954,25,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic:type",0.552119933745478,0.684759538599059,0.806297543331857,25,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar:type",0.953825870703953,0.734918514635271,1.297866160274,25,"effect_1_detail_75_subs"
"fixed",NA,"type:timeadult",-1.24133456528521,0.853469265344991,-1.45445725545071,25,"effect_1_detail_75_subs"
"fixed",NA,"type:timechild",8.43452773743705,1.18874035143734,7.09534906191972,25,"effect_1_detail_75_subs"
"fixed",NA,"(Intercept)",13.4144746855008,0.630445100981812,21.2777840046818,26,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic",-1.79458147328731,0.495497851357683,-3.62177448069672,26,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar",-0.923750597617612,0.487563862592056,-1.89462482454429,26,"effect_1_detail_75_subs"
"fixed",NA,"type",1.07799918550827,1.04334234202315,1.03321713505647,26,"effect_1_detail_75_subs"
"fixed",NA,"timeadult",-0.351733498436061,0.474181268337076,-0.741770124470688,26,"effect_1_detail_75_subs"
"fixed",NA,"timechild",-5.60897197962487,0.524450870411558,-10.6949426458636,26,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic:type",1.26525383021317,0.837220076684068,1.51125595939409,26,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar:type",1.27346051187257,0.873194622410191,1.45839252692322,26,"effect_1_detail_75_subs"
"fixed",NA,"type:timeadult",-1.77899073567534,0.904607708363335,-1.96658807926144,26,"effect_1_detail_75_subs"
"fixed",NA,"type:timechild",9.06107676482267,1.3140869454121,6.89534037032924,26,"effect_1_detail_75_subs"
"fixed",NA,"(Intercept)",13.5999021332791,0.68896187934563,19.7397019210935,27,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic",-2.23793179596295,0.45565013174691,-4.91151354962409,27,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar",-1.17571075788194,0.464800262580216,-2.52949675922145,27,"effect_1_detail_75_subs"
"fixed",NA,"type",-1.11609460083486,0.966078127236837,-1.15528399760701,27,"effect_1_detail_75_subs"
"fixed",NA,"timeadult",-0.424103662502559,0.451308088008536,-0.939720944009621,27,"effect_1_detail_75_subs"
"fixed",NA,"timechild",-6.15694420525271,0.492705996413742,-12.4961828150403,27,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic:type",1.3139070422614,0.763192528691584,1.7215931666862,27,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar:type",1.12541345415648,0.732863712116145,1.53563812145487,27,"effect_1_detail_75_subs"
"fixed",NA,"type:timeadult",-0.43209215133161,0.800586989452254,-0.53971917733417,27,"effect_1_detail_75_subs"
"fixed",NA,"type:timechild",10.7208060674389,1.15647682854618,9.27022989376805,27,"effect_1_detail_75_subs"
"fixed",NA,"(Intercept)",14.3495408699932,0.683393450801771,20.9974808116145,28,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic",-2.29118999514184,0.452627537159048,-5.06197658569931,28,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar",-1.62496429619472,0.44593835553933,-3.64392135372487,28,"effect_1_detail_75_subs"
"fixed",NA,"type",-1.01526465356116,1.20210021995453,-0.844575715658354,28,"effect_1_detail_75_subs"
"fixed",NA,"timeadult",-0.113964261462712,0.454474513485525,-0.250760511494209,28,"effect_1_detail_75_subs"
"fixed",NA,"timechild",-5.77149393203371,0.492397511312583,-11.72120857526,28,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic:type",0.989199911683075,0.686974557616149,1.43993674979124,28,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar:type",0.977245274956269,0.719656739184219,1.35793249996386,28,"effect_1_detail_75_subs"
"fixed",NA,"type:timeadult",-1.14291846956487,0.900981297188276,-1.26852629808367,28,"effect_1_detail_75_subs"
"fixed",NA,"type:timechild",7.93523307324334,1.62035116251434,4.89723046264247,28,"effect_1_detail_75_subs"
"fixed",NA,"(Intercept)",12.7066029937838,0.672233177802259,18.9020765611803,29,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic",-1.71095647591813,0.463481630020792,-3.69153028965005,29,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar",-0.647702003534949,0.471713562775618,-1.37308327478183,29,"effect_1_detail_75_subs"
"fixed",NA,"type",-0.164864273129131,1.01840547046252,-0.161884708901118,29,"effect_1_detail_75_subs"
"fixed",NA,"timeadult",-0.145442558173274,0.442260351312153,-0.328861851942542,29,"effect_1_detail_75_subs"
"fixed",NA,"timechild",-5.34361286128428,0.468901884630302,-11.3960148944536,29,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic:type",0.800970204065406,0.706969135359959,1.13296346898876,29,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar:type",1.09165193261111,0.784393844492032,1.39171404808519,29,"effect_1_detail_75_subs"
"fixed",NA,"type:timeadult",-1.5868294380162,0.699170717168946,-2.26958795477238,29,"effect_1_detail_75_subs"
"fixed",NA,"type:timechild",7.66990080115239,0.895010838989267,8.56961778229857,29,"effect_1_detail_75_subs"
"fixed",NA,"(Intercept)",14.2016437397247,0.660000804498579,21.5176158012626,30,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic",-2.30299637256186,0.437963847657362,-5.25841661333562,30,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar",-1.3432459635936,0.444405183339867,-3.02257042435603,30,"effect_1_detail_75_subs"
"fixed",NA,"type",-0.883500881797445,1.07772124254976,-0.819786088383291,30,"effect_1_detail_75_subs"
"fixed",NA,"timeadult",-0.854309723419277,0.45629781589344,-1.87226345089231,30,"effect_1_detail_75_subs"
"fixed",NA,"timechild",-6.10194488835456,0.501288273150552,-12.1725266980701,30,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic:type",1.09058156380848,0.693127891808193,1.57342039859834,30,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar:type",1.04673233634283,0.689596221228026,1.51789163588921,30,"effect_1_detail_75_subs"
"fixed",NA,"type:timeadult",-0.644743766851455,0.904674000833424,-0.71268077369029,30,"effect_1_detail_75_subs"
"fixed",NA,"type:timechild",9.81896717137301,1.37741392940825,7.12855225414434,30,"effect_1_detail_75_subs"
"fixed",NA,"(Intercept)",12.7273726261909,0.606704098168218,20.977891305857,31,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic",-2.20734307936404,0.415603867571526,-5.31117068823752,31,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar",-0.994562957291322,0.38998820416198,-2.55023856280083,31,"effect_1_detail_75_subs"
"fixed",NA,"type",-0.765005741344645,1.05467501182275,-0.725347365557203,31,"effect_1_detail_75_subs"
"fixed",NA,"timeadult",-0.649359782743509,0.44105956362119,-1.47227231037035,31,"effect_1_detail_75_subs"
"fixed",NA,"timechild",-5.31655265520229,0.421078680740018,-12.6260314244806,31,"effect_1_detail_75_subs"
"fixed",NA,"condnoMusic:type",0.716955338996221,0.676609161203355,1.05962996084935,31,"effect_1_detail_75_subs"
"fixed",NA,"condunfamiliar:type",0.0331100923777615,0.57098381260602,0.057987795182221,31,"effect_1_detail_75_subs"
